fecha,mes,anio,linea,tipo_pago,afluencia
2023-12-19,Diciembre,2023,Linea 2,Gratuidad,11530.0
2023-12-20,Diciembre,2023,Linea 2,Prepago,229384.0
2023-12-20,Diciembre,2023,Linea 2,Gratuidad,11296.0
2023-12-21,Diciembre,2023,Linea 2,Prepago,237275.0
2023-12-21,Diciembre,2023,Linea 2,Gratuidad,11870.0
2023-12-22,Diciembre,2023,Linea 2,Prepago,205386.0
2023-12-22,Diciembre,2023,Linea 2,Gratuidad,10351.0
2023-12-23,Diciembre,2023,Linea 2,Prepago,149832.0
2023-12-23,Diciembre,2023,Linea 2,Gratuidad,7646.0
2023-12-24,Diciembre,2023,Linea 2,Prepago,83111.0
2023-12-24,Diciembre,2023,Linea 2,Gratuidad,4864.0
2023-12-25,Diciembre,2023,Linea 2,Prepago,65072.0
2023-12-25,Diciembre,2023,Linea 2,Gratuidad,4010.0
2023-12-26,Diciembre,2023,Linea 2,Prepago,161740.0
2023-12-26,Diciembre,2023,Linea 2,Gratuidad,9900.0
2023-12-27,Diciembre,2023,Linea 2,Prepago,172336.0
2023-12-27,Diciembre,2023,Linea 2,Gratuidad,9744.0
2023-12-28,Diciembre,2023,Linea 2,Prepago,182444.0
2023-12-28,Diciembre,2023,Linea 2,Gratuidad,9418.0
2023-12-29,Diciembre,2023,Linea 2,Prepago,169459.0
2023-12-29,Diciembre,2023,Linea 2,Gratuidad,9635.0
2023-12-30,Diciembre,2023,Linea 2,Prepago,140087.0
2023-12-30,Diciembre,2023,Linea 2,Gratuidad,6983.0
2023-12-31,Diciembre,2023,Linea 2,Prepago,75137.0
2023-12-31,Diciembre,2023,Linea 2,Gratuidad,4626.0
2023-01-01,Enero,2023,Linea 3,Prepago,40217.0
2023-01-01,Enero,2023,Linea 3,Gratuidad,5324.0
2023-01-02,Enero,2023,Linea 3,Prepago,115855.0
2023-01-02,Enero,2023,Linea 3,Gratuidad,12443.0
2023-01-03,Enero,2023,Linea 3,Prepago,134696.0
2023-01-03,Enero,2023,Linea 3,Gratuidad,12942.0
2023-01-04,Enero,2023,Linea 3,Prepago,141043.0
2023-01-04,Enero,2023,Linea 3,Gratuidad,13603.0
2023-01-05,Enero,2023,Linea 3,Prepago,152076.0
2023-01-05,Enero,2023,Linea 3,Gratuidad,14101.0
2023-01-06,Enero,2023,Linea 3,Prepago,139465.0
2023-01-06,Enero,2023,Linea 3,Gratuidad,13561.0
2023-01-07,Enero,2023,Linea 3,Prepago,119525.0
2023-01-07,Enero,2023,Linea 3,Gratuidad,10678.0
2023-01-08,Enero,2023,Linea 3,Prepago,82240.0
2023-01-08,Enero,2023,Linea 3,Gratuidad,8904.0
2023-01-09,Enero,2023,Linea 3,Prepago,176422.0
2023-01-09,Enero,2023,Linea 3,Gratuidad,15208.0
2023-01-10,Enero,2023,Linea 3,Prepago,163281.0
2023-01-10,Enero,2023,Linea 3,Gratuidad,14980.0
2023-01-11,Enero,2023,Linea 3,Prepago,163016.0
2023-01-11,Enero,2023,Linea 3,Gratuidad,14094.0
2023-01-12,Enero,2023,Linea 3,Prepago,148033.0
2023-01-12,Enero,2023,Linea 3,Gratuidad,14186.0
2023-01-13,Enero,2023,Linea 3,Prepago,155948.0
2023-01-13,Enero,2023,Linea 3,Gratuidad,12895.0
2023-01-14,Enero,2023,Linea 3,Prepago,112363.0
2023-01-14,Enero,2023,Linea 3,Gratuidad,10143.0
2023-01-15,Enero,2023,Linea 3,Prepago,91058.0
2023-01-15,Enero,2023,Linea 3,Gratuidad,8099.0
2023-01-16,Enero,2023,Linea 3,Prepago,137456.0
2023-01-16,Enero,2023,Linea 3,Gratuidad,14580.0
2023-01-17,Enero,2023,Linea 3,Prepago,158250.0
2023-01-17,Enero,2023,Linea 3,Gratuidad,14296.0
2023-01-18,Enero,2023,Linea 3,Prepago,156348.0
2023-01-18,Enero,2023,Linea 3,Gratuidad,14156.0
2023-01-19,Enero,2023,Linea 3,Prepago,156493.0
2023-01-19,Enero,2023,Linea 3,Gratuidad,14141.0
2023-01-20,Enero,2023,Linea 3,Prepago,161857.0
2023-01-20,Enero,2023,Linea 3,Gratuidad,14101.0
2023-01-21,Enero,2023,Linea 3,Prepago,119926.0
2023-01-21,Enero,2023,Linea 3,Gratuidad,10223.0
2023-01-22,Enero,2023,Linea 3,Prepago,75659.0
2023-01-22,Enero,2023,Linea 3,Gratuidad,8418.0
2023-01-23,Enero,2023,Linea 3,Prepago,146579.0
2023-01-23,Enero,2023,Linea 3,Gratuidad,14015.0
2023-01-24,Enero,2023,Linea 3,Prepago,168529.0
2023-01-24,Enero,2023,Linea 3,Gratuidad,13977.0
2023-01-25,Enero,2023,Linea 3,Prepago,139213.0
2023-01-25,Enero,2023,Linea 3,Gratuidad,14508.0
2023-01-26,Enero,2023,Linea 3,Prepago,158897.0
2023-01-26,Enero,2023,Linea 3,Gratuidad,14069.0
2023-01-27,Enero,2023,Linea 3,Prepago,152721.0
2023-01-27,Enero,2023,Linea 3,Gratuidad,13872.0
2023-01-28,Enero,2023,Linea 3,Prepago,117218.0
2023-01-28,Enero,2023,Linea 3,Gratuidad,10548.0
2023-01-29,Enero,2023,Linea 3,Prepago,70699.0
2023-01-29,Enero,2023,Linea 3,Gratuidad,8164.0
2023-01-30,Enero,2023,Linea 3,Prepago,151859.0
2023-01-30,Enero,2023,Linea 3,Gratuidad,14559.0
2023-01-31,Enero,2023,Linea 3,Prepago,157573.0
2023-01-31,Enero,2023,Linea 3,Gratuidad,14425.0
2023-02-01,Febrero,2023,Linea 3,Prepago,160148.0
2023-02-01,Febrero,2023,Linea 3,Gratuidad,15144.0
2023-02-02,Febrero,2023,Linea 3,Prepago,156778.0
2023-02-02,Febrero,2023,Linea 3,Gratuidad,14151.0
2023-02-03,Febrero,2023,Linea 3,Prepago,172743.0
2023-02-03,Febrero,2023,Linea 3,Gratuidad,14369.0
2023-02-04,Febrero,2023,Linea 3,Prepago,105704.0
2023-02-04,Febrero,2023,Linea 3,Gratuidad,10256.0
2023-02-05,Febrero,2023,Linea 3,Prepago,76054.0
2023-02-05,Febrero,2023,Linea 3,Gratuidad,8023.0
2023-02-06,Febrero,2023,Linea 3,Prepago,76804.0
2023-02-06,Febrero,2023,Linea 3,Gratuidad,8765.0
2023-02-07,Febrero,2023,Linea 3,Prepago,160578.0
2023-02-07,Febrero,2023,Linea 3,Gratuidad,14793.0
2023-02-08,Febrero,2023,Linea 3,Prepago,160916.0
2023-02-08,Febrero,2023,Linea 3,Gratuidad,14340.0
2023-02-09,Febrero,2023,Linea 3,Prepago,159726.0
2023-02-09,Febrero,2023,Linea 3,Gratuidad,14579.0
2023-02-10,Febrero,2023,Linea 3,Prepago,168904.0
2023-02-10,Febrero,2023,Linea 3,Gratuidad,13766.0
2023-02-11,Febrero,2023,Linea 3,Prepago,109751.0
2023-02-11,Febrero,2023,Linea 3,Gratuidad,10122.0
2023-02-12,Febrero,2023,Linea 3,Prepago,86530.0
2023-02-12,Febrero,2023,Linea 3,Gratuidad,8385.0
2023-02-13,Febrero,2023,Linea 3,Prepago,148523.0
2023-02-13,Febrero,2023,Linea 3,Gratuidad,13745.0
2023-02-14,Febrero,2023,Linea 3,Prepago,164012.0
2023-02-14,Febrero,2023,Linea 3,Gratuidad,14075.0
2023-02-15,Febrero,2023,Linea 3,Prepago,162529.0
2023-02-15,Febrero,2023,Linea 3,Gratuidad,14172.0
2023-02-16,Febrero,2023,Linea 3,Prepago,163613.0
2023-02-16,Febrero,2023,Linea 3,Gratuidad,14168.0
2023-02-17,Febrero,2023,Linea 3,Prepago,171716.0
2023-02-17,Febrero,2023,Linea 3,Gratuidad,13776.0
2023-02-18,Febrero,2023,Linea 3,Prepago,127427.0
2023-02-18,Febrero,2023,Linea 3,Gratuidad,10513.0
2023-02-19,Febrero,2023,Linea 3,Prepago,74913.0
2023-02-19,Febrero,2023,Linea 3,Gratuidad,8177.0
2023-02-20,Febrero,2023,Linea 3,Prepago,150935.0
2023-02-20,Febrero,2023,Linea 3,Gratuidad,13802.0
2023-02-21,Febrero,2023,Linea 3,Prepago,161479.0
2023-02-21,Febrero,2023,Linea 3,Gratuidad,14487.0
2023-02-22,Febrero,2023,Linea 3,Prepago,159915.0
2023-02-22,Febrero,2023,Linea 3,Gratuidad,14004.0
2023-02-23,Febrero,2023,Linea 3,Prepago,162682.0
2023-02-23,Febrero,2023,Linea 3,Gratuidad,13719.0
2023-02-24,Febrero,2023,Linea 3,Prepago,178705.0
2023-02-24,Febrero,2023,Linea 3,Gratuidad,15476.0
2023-02-25,Febrero,2023,Linea 3,Prepago,120564.0
2023-02-25,Febrero,2023,Linea 3,Gratuidad,10494.0
2023-02-26,Febrero,2023,Linea 3,Prepago,74430.0
2023-02-26,Febrero,2023,Linea 3,Gratuidad,8322.0
2023-02-27,Febrero,2023,Linea 3,Prepago,156884.0
2023-02-27,Febrero,2023,Linea 3,Gratuidad,13978.0
2023-02-28,Febrero,2023,Linea 3,Prepago,170348.0
2023-02-28,Febrero,2023,Linea 3,Gratuidad,14788.0
2023-03-01,Marzo,2023,Linea 3,Prepago,169997.0
2023-03-01,Marzo,2023,Linea 3,Gratuidad,15306.0
2023-03-02,Marzo,2023,Linea 3,Prepago,169455.0
2023-03-02,Marzo,2023,Linea 3,Gratuidad,15075.0
2023-03-03,Marzo,2023,Linea 3,Prepago,184733.0
2023-03-03,Marzo,2023,Linea 3,Gratuidad,14870.0
2023-03-04,Marzo,2023,Linea 3,Prepago,107949.0
2023-03-04,Marzo,2023,Linea 3,Gratuidad,10419.0
2023-03-05,Marzo,2023,Linea 3,Prepago,83309.0
2023-03-05,Marzo,2023,Linea 3,Gratuidad,8541.0
2023-03-06,Marzo,2023,Linea 3,Prepago,155466.0
2023-03-06,Marzo,2023,Linea 3,Gratuidad,14445.0
2023-03-07,Marzo,2023,Linea 3,Prepago,164972.0
2023-03-07,Marzo,2023,Linea 3,Gratuidad,14782.0
2023-03-08,Marzo,2023,Linea 3,Prepago,151346.0
2023-03-08,Marzo,2023,Linea 3,Gratuidad,13245.0
2023-03-09,Marzo,2023,Linea 3,Prepago,154888.0
2023-03-09,Marzo,2023,Linea 3,Gratuidad,14918.0
2023-03-10,Marzo,2023,Linea 3,Prepago,178106.0
2023-03-10,Marzo,2023,Linea 3,Gratuidad,14645.0
2023-03-11,Marzo,2023,Linea 3,Prepago,118492.0
2023-03-11,Marzo,2023,Linea 3,Gratuidad,10734.0
2023-03-12,Marzo,2023,Linea 3,Prepago,70338.0
2023-03-12,Marzo,2023,Linea 3,Gratuidad,7873.0
2023-03-13,Marzo,2023,Linea 3,Prepago,159335.0
2023-03-13,Marzo,2023,Linea 3,Gratuidad,14331.0
2023-03-14,Marzo,2023,Linea 3,Prepago,160611.0
2023-03-14,Marzo,2023,Linea 3,Gratuidad,15112.0
2023-03-15,Marzo,2023,Linea 3,Prepago,165764.0
2023-03-15,Marzo,2023,Linea 3,Gratuidad,14437.0
2023-03-16,Marzo,2023,Linea 3,Prepago,165922.0
2023-03-16,Marzo,2023,Linea 3,Gratuidad,14425.0
2023-03-17,Marzo,2023,Linea 3,Prepago,181729.0
2023-03-17,Marzo,2023,Linea 3,Gratuidad,14835.0
2023-03-18,Marzo,2023,Linea 3,Prepago,85546.0
2023-03-18,Marzo,2023,Linea 3,Gratuidad,8567.0
2023-03-19,Marzo,2023,Linea 3,Prepago,76165.0
2023-03-19,Marzo,2023,Linea 3,Gratuidad,7980.0
2023-03-20,Marzo,2023,Linea 3,Prepago,78980.0
2023-03-20,Marzo,2023,Linea 3,Gratuidad,8852.0
2023-03-21,Marzo,2023,Linea 3,Prepago,161545.0
2023-03-21,Marzo,2023,Linea 3,Gratuidad,14417.0
2023-03-22,Marzo,2023,Linea 3,Prepago,163753.0
2023-03-22,Marzo,2023,Linea 3,Gratuidad,14637.0
2023-03-23,Marzo,2023,Linea 3,Prepago,171267.0
2023-03-23,Marzo,2023,Linea 3,Gratuidad,15343.0
2023-03-24,Marzo,2023,Linea 3,Prepago,175346.0
2023-03-24,Marzo,2023,Linea 3,Gratuidad,13942.0
2023-03-25,Marzo,2023,Linea 3,Prepago,111439.0
2023-03-25,Marzo,2023,Linea 3,Gratuidad,10599.0
2023-03-26,Marzo,2023,Linea 3,Prepago,79498.0
2023-03-26,Marzo,2023,Linea 3,Gratuidad,8847.0
2023-03-27,Marzo,2023,Linea 3,Prepago,168732.0
2023-03-27,Marzo,2023,Linea 3,Gratuidad,14540.0
2023-03-28,Marzo,2023,Linea 3,Prepago,148674.0
2023-03-28,Marzo,2023,Linea 3,Gratuidad,14258.0
2023-03-29,Marzo,2023,Linea 3,Prepago,164608.0
2023-03-29,Marzo,2023,Linea 3,Gratuidad,15022.0
2023-03-30,Marzo,2023,Linea 3,Prepago,169246.0
2023-03-30,Marzo,2023,Linea 3,Gratuidad,15052.0
2023-03-31,Marzo,2023,Linea 3,Prepago,177892.0
2023-03-31,Marzo,2023,Linea 3,Gratuidad,15013.0
2023-04-01,Abril,2023,Linea 3,Prepago,108092.0
2023-04-01,Abril,2023,Linea 3,Gratuidad,11563.0
2023-04-02,Abril,2023,Linea 3,Prepago,76460.0
2023-04-02,Abril,2023,Linea 3,Gratuidad,8955.0
2023-04-03,Abril,2023,Linea 3,Prepago,140119.0
2023-04-03,Abril,2023,Linea 3,Gratuidad,14708.0
2023-04-04,Abril,2023,Linea 3,Prepago,142695.0
2023-04-04,Abril,2023,Linea 3,Gratuidad,14709.0
2023-04-05,Abril,2023,Linea 3,Prepago,147206.0
2023-04-05,Abril,2023,Linea 3,Gratuidad,13772.0
2023-04-06,Abril,2023,Linea 3,Prepago,94565.0
2023-04-06,Abril,2023,Linea 3,Gratuidad,9877.0
2023-04-07,Abril,2023,Linea 3,Prepago,76103.0
2023-04-07,Abril,2023,Linea 3,Gratuidad,7503.0
2023-04-08,Abril,2023,Linea 3,Prepago,77171.0
2023-04-08,Abril,2023,Linea 3,Gratuidad,8629.0
2023-04-09,Abril,2023,Linea 3,Prepago,70417.0
2023-04-09,Abril,2023,Linea 3,Gratuidad,7629.0
2023-04-10,Abril,2023,Linea 3,Prepago,130597.0
2023-04-10,Abril,2023,Linea 3,Gratuidad,13789.0
2023-04-11,Abril,2023,Linea 3,Prepago,144484.0
2023-04-11,Abril,2023,Linea 3,Gratuidad,14573.0
2023-04-12,Abril,2023,Linea 3,Prepago,145056.0
2023-04-12,Abril,2023,Linea 3,Gratuidad,14149.0
2023-04-13,Abril,2023,Linea 3,Prepago,149708.0
2023-04-13,Abril,2023,Linea 3,Gratuidad,14943.0
2023-04-14,Abril,2023,Linea 3,Prepago,164421.0
2023-04-14,Abril,2023,Linea 3,Gratuidad,14953.0
2023-04-15,Abril,2023,Linea 3,Prepago,111876.0
2023-04-15,Abril,2023,Linea 3,Gratuidad,10992.0
2023-04-16,Abril,2023,Linea 3,Prepago,87337.0
2023-04-16,Abril,2023,Linea 3,Gratuidad,8790.0
2023-04-17,Abril,2023,Linea 3,Prepago,157436.0
2023-04-17,Abril,2023,Linea 3,Gratuidad,14197.0
2023-04-18,Abril,2023,Linea 3,Prepago,159664.0
2023-04-18,Abril,2023,Linea 3,Gratuidad,15168.0
2023-04-19,Abril,2023,Linea 3,Prepago,161699.0
2023-04-19,Abril,2023,Linea 3,Gratuidad,15031.0
2023-04-20,Abril,2023,Linea 3,Prepago,167418.0
2023-04-20,Abril,2023,Linea 3,Gratuidad,14646.0
2023-04-21,Abril,2023,Linea 3,Prepago,165622.0
2023-04-21,Abril,2023,Linea 3,Gratuidad,15036.0
2023-04-22,Abril,2023,Linea 3,Prepago,114510.0
2023-04-22,Abril,2023,Linea 3,Gratuidad,10926.0
2023-04-23,Abril,2023,Linea 3,Prepago,77753.0
2023-04-23,Abril,2023,Linea 3,Gratuidad,8882.0
2023-04-24,Abril,2023,Linea 3,Prepago,156378.0
2023-04-24,Abril,2023,Linea 3,Gratuidad,14646.0
2023-04-25,Abril,2023,Linea 3,Prepago,168099.0
2023-04-25,Abril,2023,Linea 3,Gratuidad,15411.0
2023-04-26,Abril,2023,Linea 3,Prepago,167077.0
2023-04-26,Abril,2023,Linea 3,Gratuidad,15295.0
2023-04-27,Abril,2023,Linea 3,Prepago,155292.0
2023-04-27,Abril,2023,Linea 3,Gratuidad,14744.0
2023-04-28,Abril,2023,Linea 3,Prepago,182634.0
2023-04-28,Abril,2023,Linea 3,Gratuidad,16297.0
2023-04-29,Abril,2023,Linea 3,Prepago,117706.0
2023-04-29,Abril,2023,Linea 3,Gratuidad,11535.0
2023-04-30,Abril,2023,Linea 3,Prepago,82180.0
2023-04-30,Abril,2023,Linea 3,Gratuidad,8765.0
2023-05-01,Mayo,2023,Linea 3,Prepago,84978.0
2023-05-01,Mayo,2023,Linea 3,Gratuidad,8608.0
2023-05-02,Mayo,2023,Linea 3,Prepago,168357.0
2023-05-02,Mayo,2023,Linea 3,Gratuidad,15926.0
2023-05-03,Mayo,2023,Linea 3,Prepago,153698.0
2023-05-03,Mayo,2023,Linea 3,Gratuidad,14437.0
2023-05-04,Mayo,2023,Linea 3,Prepago,165849.0
2023-05-04,Mayo,2023,Linea 3,Gratuidad,15854.0
2023-05-05,Mayo,2023,Linea 3,Prepago,150156.0
2023-05-05,Mayo,2023,Linea 3,Gratuidad,14413.0
2023-05-06,Mayo,2023,Linea 3,Prepago,118480.0
2023-05-06,Mayo,2023,Linea 3,Gratuidad,10514.0
2023-05-07,Mayo,2023,Linea 3,Prepago,85570.0
2023-05-07,Mayo,2023,Linea 3,Gratuidad,8818.0
2023-05-08,Mayo,2023,Linea 3,Prepago,157932.0
2023-05-08,Mayo,2023,Linea 3,Gratuidad,15242.0
2023-05-09,Mayo,2023,Linea 3,Prepago,156647.0
2023-05-09,Mayo,2023,Linea 3,Gratuidad,15301.0
2023-05-10,Mayo,2023,Linea 3,Prepago,125735.0
2023-05-10,Mayo,2023,Linea 3,Gratuidad,11830.0
2023-05-11,Mayo,2023,Linea 3,Prepago,164541.0
2023-05-11,Mayo,2023,Linea 3,Gratuidad,15276.0
2023-05-12,Mayo,2023,Linea 3,Prepago,173151.0
2023-05-12,Mayo,2023,Linea 3,Gratuidad,15212.0
2023-05-13,Mayo,2023,Linea 3,Prepago,113956.0
2023-05-13,Mayo,2023,Linea 3,Gratuidad,11177.0
2023-05-14,Mayo,2023,Linea 3,Prepago,80026.0
2023-05-14,Mayo,2023,Linea 3,Gratuidad,8680.0
2023-05-15,Mayo,2023,Linea 3,Prepago,152892.0
2023-05-15,Mayo,2023,Linea 3,Gratuidad,14805.0
2023-05-16,Mayo,2023,Linea 3,Prepago,163911.0
2023-05-16,Mayo,2023,Linea 3,Gratuidad,15860.0
2023-05-17,Mayo,2023,Linea 3,Prepago,168750.0
2023-05-17,Mayo,2023,Linea 3,Gratuidad,15585.0
2023-05-18,Mayo,2023,Linea 3,Prepago,168944.0
2023-05-18,Mayo,2023,Linea 3,Gratuidad,14783.0
2023-05-19,Mayo,2023,Linea 3,Prepago,168471.0
2023-05-19,Mayo,2023,Linea 3,Gratuidad,15594.0
2023-05-20,Mayo,2023,Linea 3,Prepago,123437.0
2023-05-20,Mayo,2023,Linea 3,Gratuidad,11277.0
2023-05-21,Mayo,2023,Linea 3,Prepago,76368.0
2023-05-21,Mayo,2023,Linea 3,Gratuidad,8420.0
2023-05-22,Mayo,2023,Linea 3,Prepago,166033.0
2023-05-22,Mayo,2023,Linea 3,Gratuidad,14360.0
2023-05-23,Mayo,2023,Linea 3,Prepago,158061.0
2023-05-23,Mayo,2023,Linea 3,Gratuidad,15436.0
2023-05-24,Mayo,2023,Linea 3,Prepago,170586.0
2023-05-24,Mayo,2023,Linea 3,Gratuidad,14903.0
2023-05-25,Mayo,2023,Linea 3,Prepago,164132.0
2023-05-25,Mayo,2023,Linea 3,Gratuidad,15980.0
2023-05-26,Mayo,2023,Linea 3,Prepago,169941.0
2023-05-26,Mayo,2023,Linea 3,Gratuidad,15355.0
2023-05-27,Mayo,2023,Linea 3,Prepago,115069.0
2023-05-27,Mayo,2023,Linea 3,Gratuidad,11340.0
2023-05-28,Mayo,2023,Linea 3,Prepago,78314.0
2023-05-28,Mayo,2023,Linea 3,Gratuidad,8730.0
2023-05-29,Mayo,2023,Linea 3,Prepago,155664.0
2023-05-29,Mayo,2023,Linea 3,Gratuidad,14881.0
2023-05-30,Mayo,2023,Linea 3,Prepago,165356.0
2023-05-30,Mayo,2023,Linea 3,Gratuidad,14958.0
2023-05-31,Mayo,2023,Linea 3,Prepago,173433.0
2023-05-31,Mayo,2023,Linea 3,Gratuidad,15580.0
2023-06-01,Junio,2023,Linea 3,Prepago,171712.0
2023-06-01,Junio,2023,Linea 3,Gratuidad,16168.0
2023-06-02,Junio,2023,Linea 3,Prepago,176283.0
2023-06-02,Junio,2023,Linea 3,Gratuidad,15860.0
2023-06-03,Junio,2023,Linea 3,Prepago,138788.0
2023-06-03,Junio,2023,Linea 3,Gratuidad,11613.0
2023-06-04,Junio,2023,Linea 3,Prepago,88477.0
2023-06-04,Junio,2023,Linea 3,Gratuidad,8930.0
2023-06-05,Junio,2023,Linea 3,Prepago,162341.0
2023-06-05,Junio,2023,Linea 3,Gratuidad,14195.0
2023-06-06,Junio,2023,Linea 3,Prepago,168420.0
2023-06-06,Junio,2023,Linea 3,Gratuidad,15546.0
2023-06-07,Junio,2023,Linea 3,Prepago,151311.0
2023-06-07,Junio,2023,Linea 3,Gratuidad,14978.0
2023-06-08,Junio,2023,Linea 3,Prepago,167172.0
2023-06-08,Junio,2023,Linea 3,Gratuidad,14689.0
2023-06-09,Junio,2023,Linea 3,Prepago,172491.0
2023-06-09,Junio,2023,Linea 3,Gratuidad,15616.0
2023-06-10,Junio,2023,Linea 3,Prepago,123427.0
2023-06-10,Junio,2023,Linea 3,Gratuidad,11421.0
2023-06-11,Junio,2023,Linea 3,Prepago,70447.0
2023-06-11,Junio,2023,Linea 3,Gratuidad,8501.0
2023-06-12,Junio,2023,Linea 3,Prepago,167905.0
2023-06-12,Junio,2023,Linea 3,Gratuidad,14705.0
2023-06-13,Junio,2023,Linea 3,Prepago,157495.0
2023-06-13,Junio,2023,Linea 3,Gratuidad,15135.0
2023-06-14,Junio,2023,Linea 3,Prepago,162487.0
2023-06-14,Junio,2023,Linea 3,Gratuidad,14276.0
2023-06-15,Junio,2023,Linea 3,Prepago,166944.0
2023-06-15,Junio,2023,Linea 3,Gratuidad,14377.0
2023-06-16,Junio,2023,Linea 3,Prepago,185992.0
2023-06-16,Junio,2023,Linea 3,Gratuidad,15520.0
2023-06-17,Junio,2023,Linea 3,Prepago,110121.0
2023-06-17,Junio,2023,Linea 3,Gratuidad,10740.0
2023-06-18,Junio,2023,Linea 3,Prepago,86998.0
2023-06-18,Junio,2023,Linea 3,Gratuidad,8462.0
2023-06-19,Junio,2023,Linea 3,Prepago,146424.0
2023-06-19,Junio,2023,Linea 3,Gratuidad,14680.0
2023-06-20,Junio,2023,Linea 3,Prepago,160967.0
2023-06-20,Junio,2023,Linea 3,Gratuidad,15295.0
2023-06-21,Junio,2023,Linea 3,Prepago,158417.0
2023-06-21,Junio,2023,Linea 3,Gratuidad,14832.0
2023-06-22,Junio,2023,Linea 3,Prepago,163150.0
2023-06-22,Junio,2023,Linea 3,Gratuidad,15103.0
2023-06-23,Junio,2023,Linea 3,Prepago,167040.0
2023-06-23,Junio,2023,Linea 3,Gratuidad,14939.0
2023-06-24,Junio,2023,Linea 3,Prepago,105138.0
2023-06-24,Junio,2023,Linea 3,Gratuidad,9789.0
2023-06-25,Junio,2023,Linea 3,Prepago,76183.0
2023-06-25,Junio,2023,Linea 3,Gratuidad,8594.0
2023-06-26,Junio,2023,Linea 3,Prepago,151565.0
2023-06-26,Junio,2023,Linea 3,Gratuidad,14821.0
2023-06-27,Junio,2023,Linea 3,Prepago,163015.0
2023-06-27,Junio,2023,Linea 3,Gratuidad,15192.0
2023-06-28,Junio,2023,Linea 3,Prepago,152883.0
2023-06-28,Junio,2023,Linea 3,Gratuidad,15429.0
2023-06-29,Junio,2023,Linea 3,Prepago,164945.0
2023-06-29,Junio,2023,Linea 3,Gratuidad,14642.0
2023-06-30,Junio,2023,Linea 3,Prepago,175131.0
2023-06-30,Junio,2023,Linea 3,Gratuidad,14730.0
2023-07-01,Julio,2023,Linea 3,Prepago,93130.0
2023-07-01,Julio,2023,Linea 3,Gratuidad,10215.0
2023-07-02,Julio,2023,Linea 3,Prepago,77727.0
2023-07-02,Julio,2023,Linea 3,Gratuidad,9460.0
2023-07-03,Julio,2023,Linea 3,Prepago,159286.0
2023-07-03,Julio,2023,Linea 3,Gratuidad,16201.0
2023-07-04,Julio,2023,Linea 3,Prepago,156804.0
2023-07-04,Julio,2023,Linea 3,Gratuidad,15938.0
2023-07-05,Julio,2023,Linea 3,Prepago,163071.0
2023-07-05,Julio,2023,Linea 3,Gratuidad,15904.0
2023-07-06,Julio,2023,Linea 3,Prepago,159375.0
2023-07-06,Julio,2023,Linea 3,Gratuidad,15801.0
2023-07-07,Julio,2023,Linea 3,Prepago,171305.0
2023-07-07,Julio,2023,Linea 3,Gratuidad,16042.0
2023-07-08,Julio,2023,Linea 3,Prepago,111715.0
2023-07-08,Julio,2023,Linea 3,Gratuidad,10886.0
2023-07-09,Julio,2023,Linea 3,Prepago,82405.0
2023-07-09,Julio,2023,Linea 3,Gratuidad,8843.0
2023-07-10,Julio,2023,Linea 3,Prepago,153534.0
2023-07-10,Julio,2023,Linea 3,Gratuidad,15623.0
2023-07-11,Julio,2023,Linea 3,Prepago,155326.0
2023-07-11,Julio,2023,Linea 3,Gratuidad,15990.0
2023-07-12,Julio,2023,Linea 3,Prepago,162197.0
2023-07-12,Julio,2023,Linea 3,Gratuidad,15736.0
2023-07-13,Julio,2023,Linea 3,Prepago,156228.0
2023-07-13,Julio,2023,Linea 3,Gratuidad,15803.0
2023-07-14,Julio,2023,Linea 3,Prepago,166276.0
2023-07-14,Julio,2023,Linea 3,Gratuidad,16607.0
2023-07-15,Julio,2023,Linea 3,Prepago,124371.0
2023-07-15,Julio,2023,Linea 3,Gratuidad,11940.0
2023-07-16,Julio,2023,Linea 3,Prepago,78195.0
2023-07-16,Julio,2023,Linea 3,Gratuidad,8704.0
2023-07-17,Julio,2023,Linea 3,Prepago,151328.0
2023-07-17,Julio,2023,Linea 3,Gratuidad,15800.0
2023-07-18,Julio,2023,Linea 3,Prepago,155338.0
2023-07-18,Julio,2023,Linea 3,Gratuidad,15854.0
2023-07-19,Julio,2023,Linea 3,Prepago,147759.0
2023-07-19,Julio,2023,Linea 3,Gratuidad,15369.0
2023-07-20,Julio,2023,Linea 3,Prepago,155613.0
2023-07-20,Julio,2023,Linea 3,Gratuidad,15755.0
2023-07-21,Julio,2023,Linea 3,Prepago,158683.0
2023-07-21,Julio,2023,Linea 3,Gratuidad,15285.0
2023-07-22,Julio,2023,Linea 3,Prepago,115256.0
2023-07-22,Julio,2023,Linea 3,Gratuidad,11616.0
2023-07-23,Julio,2023,Linea 3,Prepago,76478.0
2023-07-23,Julio,2023,Linea 3,Gratuidad,8766.0
2023-07-24,Julio,2023,Linea 3,Prepago,146893.0
2023-07-24,Julio,2023,Linea 3,Gratuidad,14062.0
2023-07-25,Julio,2023,Linea 3,Prepago,151169.0
2023-07-25,Julio,2023,Linea 3,Gratuidad,15591.0
2023-07-26,Julio,2023,Linea 3,Prepago,152298.0
2023-07-26,Julio,2023,Linea 3,Gratuidad,15003.0
2023-07-27,Julio,2023,Linea 3,Prepago,151968.0
2023-07-27,Julio,2023,Linea 3,Gratuidad,14674.0
2023-07-28,Julio,2023,Linea 3,Prepago,157163.0
2023-07-28,Julio,2023,Linea 3,Gratuidad,15715.0
